DEBUG: General     , 1724590083249> LoggerManager.init                  > Initializing...
LOG  : Mod         , 1724590946377> 0> mod "ISA_41" overrides media/lua/shared/translate/ptbr/moveables_ptbr.txt
LOG  : Mod         , 1724590946377> 0> mod "ISA_41" overrides media/lua/shared/translate/ptbr/recipes_ptbr.txt
LOG  : Mod         , 1724590946378> 0> mod "ISA_41" overrides media/lua/shared/translate/ptbr/sandbox_ptbr.txt
LOG  : Mod         , 1724590946378> 0> mod "ISA_41" overrides media/lua/shared/translate/ptbr/stash_ptbr.txt
LOG  : Mod         , 1724590946378> 0> mod "ISA_41" overrides media/lua/shared/translate/ptbr/tooltip_ptbr.txt
LOG  : Mod         , 1724590946379> 0> mod "ISA_41" overrides media/lua/shared/translate/ro/contextmenu_ro.txt
LOG  : Mod         , 1724590946380> 0> mod "ISA_41" overrides media/lua/shared/translate/ro/sandbox_ro.txt
LOG  : Mod         , 1724590946380> 0> mod "ISA_41" overrides media/lua/shared/translate/ro/stash_ro.txt
LOG  : Mod         , 1724590946381> 0> mod "ISA_41" overrides media/lua/shared/translate/ru/contextmenu_ru.txt
LOG  : Mod         , 1724590946381> 0> mod "ISA_41" overrides media/lua/shared/translate/ru/ig_ui_ru.txt
LOG  : Mod         , 1724590946381> 0> mod "ISA_41" overrides media/lua/shared/translate/ru/itemname_ru.txt
LOG  : Mod         , 1724590946382> 0> mod "ISA_41" overrides media/lua/shared/translate/ru/moveables_ru.txt
LOG  : Mod         , 1724590946382> 0> mod "ISA_41" overrides media/lua/shared/translate/ru/recipes_ru.txt
LOG  : Mod         , 1724590946382> 0> mod "ISA_41" overrides media/lua/shared/translate/ru/sandbox_ru.txt
LOG  : Mod         , 1724590946383> 0> mod "ISA_41" overrides media/lua/shared/translate/ru/stash_ru.txt
LOG  : Mod         , 1724590946383> 0> mod "ISA_41" overrides media/lua/shared/translate/ru/tooltip_ru.txt
LOG  : Mod         , 1724590946383> 0> mod "ISA_41" overrides media/lua/shared/translate/th/contextmenu_th.txt
LOG  : Mod         , 1724590946384> 0> mod "ISA_41" overrides media/lua/shared/translate/th/ig_ui_th.txt
LOG  : Mod         , 1724590946384> 0> mod "ISA_41" overrides media/lua/shared/translate/th/itemname_th.txt
LOG  : Mod         , 1724590946384> 0> mod "ISA_41" overrides media/lua/shared/translate/th/moveables_th.txt
LOG  : Mod         , 1724590946384> 0> mod "ISA_41" overrides media/lua/shared/translate/th/recipes_th.txt
LOG  : Mod         , 1724590946385> 0> mod "ISA_41" overrides media/lua/shared/translate/th/sandbox_th.txt
LOG  : Mod         , 1724590946385> 0> mod "ISA_41" overrides media/lua/shared/translate/th/stash_th.txt
LOG  : Mod         , 1724590946385> 0> mod "ISA_41" overrides media/lua/shared/translate/th/tooltip_th.txt
LOG  : Mod         , 1724590946386> 0> mod "ISA_41" overrides media/lua/shared/translate/tr/contextmenu_tr.txt
LOG  : Mod         , 1724590946386> 0> mod "ISA_41" overrides media/lua/shared/translate/tr/ig_ui_tr.txt
LOG  : Mod         , 1724590946386> 0> mod "ISA_41" overrides media/lua/shared/translate/tr/itemname_tr.txt
LOG  : Mod         , 1724590946387> 0> mod "ISA_41" overrides media/lua/shared/translate/tr/moveables_tr.txt
LOG  : Mod         , 1724590946387> 0> mod "ISA_41" overrides media/lua/shared/translate/tr/recipes_tr.txt
LOG  : Mod         , 1724590946387> 0> mod "ISA_41" overrides media/lua/shared/translate/tr/sandbox_tr.txt
LOG  : Mod         , 1724590946387> 0> mod "ISA_41" overrides media/lua/shared/translate/tr/stash_tr.txt
LOG  : Mod         , 1724590946388> 0> mod "ISA_41" overrides media/lua/shared/translate/tr/tooltip_tr.txt
LOG  : Mod         , 1724590946388> 0> mod "ISA_41" overrides media/lua/shared/translate/ua/contextmenu_ua.txt
LOG  : Mod         , 1724590946388> 0> mod "ISA_41" overrides media/lua/shared/translate/ua/ig_ui_ua.txt
LOG  : Mod         , 1724590946389> 0> mod "ISA_41" overrides media/lua/shared/translate/ua/itemname_ua.txt
LOG  : Mod         , 1724590946389> 0> mod "ISA_41" overrides media/lua/shared/translate/ua/moveables_ua.txt
LOG  : Mod         , 1724590946389> 0> mod "ISA_41" overrides media/lua/shared/translate/ua/recipes_ua.txt
LOG  : Mod         , 1724590946390> 0> mod "ISA_41" overrides media/lua/shared/translate/ua/sandbox_ua.txt
LOG  : Mod         , 1724590946390> 0> mod "ISA_41" overrides media/lua/shared/translate/ua/stash_ua.txt
LOG  : Mod         , 1724590946390> 0> mod "ISA_41" overrides media/lua/shared/translate/ua/tooltip_ua.txt
LOG  : Mod         , 1724590946391> 0> mod "ISA_41" overrides media/sandbox-options.txt
LOG  : Mod         , 1724590946396> 0> mod "ISA_41" overrides readme.md
LOG  : Mod         , 1724590946396> 0> loading Grapeseed
LOG  : Mod         , 1724590946400> 0> loading waterPipes
LOG  : Mod         , 1724590946407> 0> mod "waterPipes" overrides media/lua/shared/translate/cn/contextmenu_cn.txt
LOG  : Mod         , 1724590946407> 0> mod "waterPipes" overrides media/lua/shared/translate/cn/ig_ui_cn.txt
LOG  : Mod         , 1724590946408> 0> mod "waterPipes" overrides media/lua/shared/translate/cn/recipes_cn.txt
LOG  : Mod         , 1724590946408> 0> mod "waterPipes" overrides media/lua/shared/translate/de/contextmenu_de.txt
LOG  : Mod         , 1724590946408> 0> mod "waterPipes" overrides media/lua/shared/translate/de/ig_ui_de.txt
LOG  : Mod         , 1724590946409> 0> mod "waterPipes" overrides media/lua/shared/translate/de/recipes_de.txt
LOG  : Mod         , 1724590946409> 0> mod "waterPipes" overrides media/lua/shared/translate/en/contextmenu_en.txt
LOG  : Mod         , 1724590946409> 0> mod "waterPipes" overrides media/lua/shared/translate/en/ig_ui_en.txt
LOG  : Mod         , 1724590946410> 0> mod "waterPipes" overrides media/lua/shared/translate/en/sandbox_en.txt
LOG  : Mod         , 1724590946410> 0> mod "waterPipes" overrides media/lua/shared/translate/es/contextmenu_es.txt
LOG  : Mod         , 1724590946410> 0> mod "waterPipes" overrides media/lua/shared/translate/es/ig_ui_es.txt
LOG  : Mod         , 1724590946411> 0> mod "waterPipes" overrides media/lua/shared/translate/es/recipes_es.txt
LOG  : Mod         , 1724590946411> 0> mod "waterPipes" overrides media/lua/shared/translate/fr/contextmenu_fr.txt
LOG  : Mod         , 1724590946412> 0> mod "waterPipes" overrides media/lua/shared/translate/fr/ig_ui_fr.txt
LOG  : Mod         , 1724590946412> 0> mod "waterPipes" overrides media/lua/shared/translate/fr/recipes_fr.txt
LOG  : Mod         , 1724590946413> 0> mod "waterPipes" overrides media/lua/shared/translate/it/contextmenu_it.txt
LOG  : Mod         , 1724590946413> 0> mod "waterPipes" overrides media/lua/shared/translate/it/ig_ui_it.txt
LOG  : Mod         , 1724590946413> 0> mod "waterPipes" overrides media/lua/shared/translate/it/recipes_it.txt
LOG  : Mod         , 1724590946414> 0> mod "waterPipes" overrides media/lua/shared/translate/ptbr/contextmenu_ptbr.txt
LOG  : Mod         , 1724590946414> 0> mod "waterPipes" overrides media/lua/shared/translate/ptbr/ig_ui_ptbr.txt
LOG  : Mod         , 1724590946415> 0> mod "waterPipes" overrides media/lua/shared/translate/ptbr/recipes_ptbr.txt
LOG  : Mod         , 1724590946416> 0> mod "waterPipes" overrides media/lua/shared/translate/ru/contextmenu_ru.txt
LOG  : Mod         , 1724590946416> 0> mod "waterPipes" overrides media/lua/shared/translate/ru/ig_ui_ru.txt
LOG  : Mod         , 1724590946417> 0> mod "waterPipes" overrides media/lua/shared/translate/ru/recipes_ru.txt
LOG  : Mod         , 1724590946417> 0> mod "waterPipes" overrides media/sandbox-options.txt
LOG  : Mod         , 1724590946420> 0> loading BedfordFalls
LOG  : Mod         , 1724590946482> 0> loading Nashville
LOG  : Mod         , 1724590946489> 0> loading catball_eastriverside
LOG  : Mod         , 1724590946496> 0> loading VPR_RecyclingCenter
LOG  : Mod         , 1724590946499> 0> loading Video_Game_Consoles
LOG  : Mod         , 1724590946532> 0> loading snowiswater
LOG  : Mod         , 1724590946533> 0> mod "snowiswater" overrides media/lua/server/rainbarrel/srainbarrelsystem.lua
LOG  : Mod         , 1724590946533> 0> loading SanctuaryHills
LOG  : Mod         , 1724590946538> 0> loading snowiswaterbeta
LOG  : Mod         , 1724590946540> 0> mod "snowiswaterbeta" overrides logo.png
LOG  : Mod         , 1724590946541> 0> mod "snowiswaterbeta" overrides media/lua/client/timedactions/isdropitemaction.lua
LOG  : Mod         , 1724590946541> 0> mod "snowiswaterbeta" overrides media/lua/client/timedactions/isdropworlditemaction.lua
LOG  : Mod         , 1724590946541> 0> mod "snowiswaterbeta" overrides media/lua/client/timedactions/isinventorytransferaction.lua
LOG  : Mod         , 1724590946542> 0> mod "snowiswaterbeta" overrides media/lua/server/rainbarrel/srainbarrelsystem.lua
LOG  : Mod         , 1724590946543> 0> loading RabbitHashKY
LOG  : Mod         , 1724590946549> 0> mod "RabbitHashKY" overrides media/textures/worldmap/legend.png
LOG  : Mod         , 1724590946550> 0> mod "RabbitHashKY" overrides media/textures/worldmap/legend2.png
LOG  : Mod         , 1724590946550> 0> mod "RabbitHashKY" overrides media/textures/worldmap/marchridgebadge.png
LOG  : Mod         , 1724590946550> 0> mod "RabbitHashKY" overrides media/textures/worldmap/muldraughbadge.png
LOG  : Mod         , 1724590946551> 0> mod "RabbitHashKY" overrides media/textures/worldmap/riversidebadge.png
LOG  : Mod         , 1724590946551> 0> mod "RabbitHashKY" overrides media/textures/worldmap/rosewoodbadge.png
LOG  : Mod         , 1724590946551> 0> mod "RabbitHashKY" overrides media/textures/worldmap/westpointbadge.png
LOG  : Mod         , 1724590946552> 0> loading EQUIPMENT_UI
LOG  : Mod         , 1724590946560> 0> mod "EQUIPMENT_UI" overrides media/lua/shared/translate/cn/ui_cn.txt
LOG  : Mod         , 1724590946560> 0> mod "EQUIPMENT_UI" overrides media/lua/shared/translate/en/ui_en.txt
LOG  : Mod         , 1724590946561> 0> mod "EQUIPMENT_UI" overrides media/lua/shared/translate/es/ui_es.txt
LOG  : Mod         , 1724590946561> 0> mod "EQUIPMENT_UI" overrides media/lua/shared/translate/fr/ui_fr.txt
LOG  : Mod         , 1724590946561> 0> mod "EQUIPMENT_UI" overrides media/lua/shared/translate/pl/ui_pl.txt
LOG  : Mod         , 1724590946561> 0> mod "EQUIPMENT_UI" overrides media/lua/shared/translate/ptbr/ui_ptbr.txt
LOG  : Mod         , 1724590946562> 0> mod "EQUIPMENT_UI" overrides media/lua/shared/translate/ru/ui_ru.txt
LOG  : Mod         , 1724590946562> 0> mod "EQUIPMENT_UI" overrides media/lua/shared/translate/th/ui_th.txt
LOG  : Mod         , 1724590946564> 0> loading XnerTree
LOG  : Mod         , 1724590946570> 0> mod "XnerTree" overrides media/lua/shared/translate/de/farming_de.txt
LOG  : Mod         , 1724590946571> 0> mod "XnerTree" overrides media/lua/shared/translate/de/itemname_de.txt
LOG  : Mod         , 1724590946571> 0> mod "XnerTree" overrides media/lua/shared/translate/de/items_de.txt
LOG  : Mod         , 1724590946571> 0> mod "XnerTree" overrides media/lua/shared/translate/de/recipes_de.txt
LOG  : Mod         , 1724590946572> 0> mod "XnerTree" overrides media/lua/shared/translate/en/farming_en.txt
LOG  : Mod         , 1724590946572> 0> mod "XnerTree" overrides media/lua/shared/translate/en/itemname_en.txt
LOG  : Mod         , 1724590946573> 0> mod "XnerTree" overrides media/lua/shared/translate/en/recipes_en.txt
LOG  : Mod         , 1724590946575> 0> loading INVENTORY_TETRIS
LOG  : Mod         , 1724590946595> 0> mod "INVENTORY_TETRIS" overrides media/lua/shared/translate/ch/sandbox_ch.txt
LOG  : Mod         , 1724590946596> 0> mod "INVENTORY_TETRIS" overrides media/lua/shared/translate/ch/ui_ch.txt
LOG  : Mod         , 1724590946596> 0> mod "INVENTORY_TETRIS" overrides media/lua/shared/translate/cn/sandbox_cn.txt
LOG  : Mod         , 1724590946596> 0> mod "INVENTORY_TETRIS" overrides media/lua/shared/translate/cn/ui_cn.txt
LOG  : Mod         , 1724590946596> 0> mod "INVENTORY_TETRIS" overrides media/lua/shared/translate/de/sandbox_de.txt
LOG  : Mod         , 1724590946597> 0> mod "INVENTORY_TETRIS" overrides media/lua/shared/translate/de/ui_de.txt
LOG  : Mod         , 1724590946597> 0> mod "INVENTORY_TETRIS" overrides media/lua/shared/translate/en/sandbox_en.txt
LOG  : Mod         , 1724590946597> 0> mod "INVENTORY_TETRIS" overrides media/lua/shared/translate/en/ui_en.txt
LOG  : Mod         , 1724590946598> 0> mod "INVENTORY_TETRIS" overrides media/lua/shared/translate/es/sandbox_es.txt
LOG  : Mod         , 1724590946598> 0> mod "INVENTORY_TETRIS" overrides media/lua/shared/translate/es/ui_es.txt
LOG  : Mod         , 1724590946598> 0> mod "INVENTORY_TETRIS" overrides media/lua/shared/translate/fr/sandbox_fr.txt
LOG  : Mod         , 1724590946599> 0> mod "INVENTORY_TETRIS" overrides media/lua/shared/translate/fr/ui_fr.txt
LOG  : Mod         , 1724590946599> 0> mod "INVENTORY_TETRIS" overrides media/lua/shared/translate/hu/sandbox_hu.txt
LOG  : Mod         , 1724590946599> 0> mod "INVENTORY_TETRIS" overrides media/lua/shared/translate/hu/ui_hu.txt
LOG  : Mod         , 1724590946599> 0> mod "INVENTORY_TETRIS" overrides media/lua/shared/translate/it/sandbox_it.txt
LOG  : Mod         , 1724590946600> 0> mod "INVENTORY_TETRIS" overrides media/lua/shared/translate/it/ui_it.txt
LOG  : Mod         , 1724590946600> 0> mod "INVENTORY_TETRIS" overrides media/lua/shared/translate/ko/sandbox_ko.txt
LOG  : Mod         , 1724590946600> 0> mod "INVENTORY_TETRIS" overrides media/lua/shared/translate/ko/ui_ko.txt
LOG  : Mod         , 1724590946601> 0> mod "INVENTORY_TETRIS" overrides media/lua/shared/translate/pl/sandbox_pl.txt
LOG  : Mod         , 1724590946601> 0> mod "INVENTORY_TETRIS" overrides media/lua/shared/translate/pl/ui_pl.txt
LOG  : Mod         , 1724590946601> 0> mod "INVENTORY_TETRIS" overrides media/lua/shared/translate/ptbr/sandbox_ptbr.txt
LOG  : Mod         , 1724590946602> 0> mod "INVENTORY_TETRIS" overrides media/lua/shared/translate/ptbr/ui_ptbr.txt
LOG  : Mod         , 1724590946602> 0> mod "INVENTORY_TETRIS" overrides media/lua/shared/translate/ru/sandbox_ru.txt
LOG  : Mod         , 1724590946602> 0> mod "INVENTORY_TETRIS" overrides media/lua/shared/translate/ru/ui_ru.txt
LOG  : Mod         , 1724590946602> 0> mod "INVENTORY_TETRIS" overrides media/sandbox-options.txt
LOG  : Mod         , 1724590946612> 0> loading Xonics Mega Mall
LOG  : Mod         , 1724590946623> 0> mod "Xonics Mega Mall" overrides preview.png
LOG  : Mod         , 1724590946624> 0> loading BLTRandomZombies
LOG  : Mod         , 1724590946626> 0> mod "BLTRandomZombies" overrides media/lua/shared/translate/.gitattributes
LOG  : Mod         , 1724590946626> 0> mod "BLTRandomZombies" overrides media/lua/shared/translate/ch/sandbox_ch.txt
LOG  : Mod         , 1724590946626> 0> mod "BLTRandomZombies" overrides media/lua/shared/translate/en/sandbox_en.txt
LOG  : Mod         , 1724590946627> 0> mod "BLTRandomZombies" overrides media/lua/shared/translate/es/sandbox_es.txt
LOG  : Mod         , 1724590946627> 0> mod "BLTRandomZombies" overrides media/lua/shared/translate/ru/sandbox_ru.txt
LOG  : Mod         , 1724590946627> 0> mod "BLTRandomZombies" overrides media/sandbox-options.txt
LOG  : Mod         , 1724590946628> 0> loading WolfExtractionQuest
LOG  : Mod         , 1724590946633> 0> mod "WolfExtractionQuest" overrides media/lua/shared/translate/en/ig_ui_en.txt
LOG  : Mod         , 1724590946633> 0> mod "WolfExtractionQuest" overrides media/lua/shared/translate/en/sandbox_en.txt
LOG  : Mod         , 1724590946635> 0> mod "WolfExtractionQuest" overrides media/sandbox-options.txt
LOG  : Mod         , 1724590946641> 0> loading IT_EDIT_NO_DEBUG
LOG  : Mod         , 1724590946642> 0> mod "IT_EDIT_NO_DEBUG" overrides logo.png
LOG  : Mod         , 1724590946643> 0> mod "IT_EDIT_NO_DEBUG" overrides media/lua/client/inventorytetris/dev/inventorytetris_devtool.lua
LOG  : Mod         , 1724590946644> 0> mod "IT_EDIT_NO_DEBUG" overrides media/lua/shared/translate/en/sandbox_en.txt
LOG  : Mod         , 1724590946644> 0> mod "IT_EDIT_NO_DEBUG" overrides media/sandbox-options.txt
LOG  : Mod         , 1724590946644> 0> loading ITBI
LOG  : Mod         , 1724590946645> 0> loading Brita_2
LOG  : Mod         , 1724590946796> 0> mod "Brita_2" overrides media/clothing/clothing.xml
LOG  : Mod         , 1724590946958> 0> mod "Brita_2" overrides media/fileguidtable.xml
LOG  : Mod         , 1724590948062> 0> mod "Brita_2" overrides preview.png
LOG  : Mod         , 1724590948062> 0> loading Brita
LOG  : Mod         , 1724590948136> 0> mod "Brita" overrides media/lua/shared/translate/en/tooltip_en.txt
LOG  : Mod         , 1724590948155> 0> mod "Brita" overrides media/models_x/weapons/firearm/assaultrifle.x
LOG  : Mod         , 1724590948221> 0> mod "Brita" overrides media/models_x/weapons/firearm/m14.x
LOG  : Mod         , 1724590948683> 0> mod "Brita" overrides preview.png
LOG  : Mod         , 1724590948683> 0> loading TrueActionsDancing
LOG  : Mod         , 1724590948714> 0> mod "TrueActionsDancing" overrides media/animsets/player/emote/looped.xml
LOG  : Mod         , 1724590948732> 0> mod "TrueActionsDancing" overrides media/lua/shared/translate/en/ig_ui_en.txt
LOG  : Mod         , 1724590948733> 0> mod "TrueActionsDancing" overrides media/lua/shared/translate/en/itemname_en.txt
LOG  : Mod         , 1724590948733> 0> mod "TrueActionsDancing" overrides media/lua/shared/translate/en/recipes_en.txt
LOG  : Mod         , 1724590948733> 0> mod "TrueActionsDancing" overrides media/lua/shared/translate/en/tooltip_en.txt
LOG  : Mod         , 1724590948734> 0> mod "TrueActionsDancing" overrides media/lua/shared/translate/fr/ig_ui_fr.txt
LOG  : Mod         , 1724590948734> 0> mod "TrueActionsDancing" overrides media/lua/shared/translate/fr/itemname_fr.txt
LOG  : Mod         , 1724590948734> 0> mod "TrueActionsDancing" overrides media/lua/shared/translate/fr/recipes_fr.txt
LOG  : Mod         , 1724590948734> 0> mod "TrueActionsDancing" overrides media/lua/shared/translate/fr/tooltip_fr.txt
